frecuencia;id_externo;moneda;tipo_cambio;fecha;fecha_contable;nota;subsidiaria;nota_linea;id_cuenta_contable;numero_cuenta_contable;debito;credito;external_id_tercero;nombre_tercero;clase;departamento;ubicacion_centro_costo
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;NORTE PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;NORTE PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;ESTE PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;AFUERA COLON PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;CENTRO PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;INTERIOR PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;NUEVO GRUPO PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;ESTE PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;CENTRO PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;METRO PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;11.44;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333163-10-12-2021;NORTE PANAMA PJV;163-HORA EXTRA DOMINGO DIURNA (MAN);2;611101.02-1;12.87;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333163-10-12-2021;NORTE PANAMA PJV;163-HORA EXTRA DOMINGO DIURNA (MAN);2;611101.02-1;12.87;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333163-10-12-2021;ESTE PANAMA PJV;163-HORA EXTRA DOMINGO DIURNA (MAN);2;611101.02-1;12.87;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333163-10-12-2021;CENTRO PANAMA PJV;163-HORA EXTRA DOMINGO DIURNA (MAN);2;611101.02-1;12.87;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;METRO PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;102.96;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;NORTE PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;NORTE PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;NORTE PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;NORTE PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;ESTE PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;68.64;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;ESTE PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;AFUERA COLON PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;AFUERA COLON PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;CENTRO PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;INTERIOR PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;INTERIOR PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;NUEVO GRUPO PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;NUEVO GRUPO PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;ESTE PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;CENTRO PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;68.64;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;CENTRO PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;METRO PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;METRO PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;34.32;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333169-10-12-2021;AFUERA COLON PJV;169-CERTIFICADO MEDICO;1;611101.01-1;22.88;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333169-10-12-2021;CENTRO PANAMA PJV;169-CERTIFICADO MEDICO;1;611101.01-1;22.88;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333176-10-12-2021;METRO PANAMA PJV;176-VIATICOS;4;611101.18;50.00;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333177-10-12-2021;ESTE PANAMA PJV;177-AJUSTE X RECLAMO;1;611101.01-1;9.06;0;;;;;
2;1RA QUINCENA -DICIEMBRE RECLAMO DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333178-13-12-2021;CENTRO PANAMA PJV;178-AJUSTE X REEMPLAZO;1;611101.01-1;40.00;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333178-10-12-2021;NUEVO GRUPO PJV;178-AJUSTE X REEMPLAZO;1;611101.01-1;30.00;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333178-10-12-2021;CENTRO PANAMA PJV;178-AJUSTE X REEMPLAZO;1;611101.01-1;12.56;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;METRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;55.00;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;NORTE PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;64.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;NORTE PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;NORTE PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;64.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;NORTE PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;117.20;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;NORTE PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;120.80;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;ESTE PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;139.80;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;ESTE PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;AFUERA COLON PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;154.60;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;AFUERA COLON PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;CENTRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;64.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;INTERIOR PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;INTERIOR PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;NUEVO GRUPO PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;65.40;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;NUEVO GRUPO PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;ESTE PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;NUEVO GRUPO PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;58.90;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;CENTRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;127.60;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;CENTRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;CENTRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;55.00;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;METRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;65.40;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;METRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;69.30;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;METRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;65.40;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333182-10-12-2021;NORTE PANAMA PJV;182-HORA EXTRA MIXTA NAL. (MAN);2;611101.02-1;21.45;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333182-10-12-2021;NORTE PANAMA PJV;182-HORA EXTRA MIXTA NAL. (MAN);2;611101.02-1;21.45;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333182-10-12-2021;ESTE PANAMA PJV;182-HORA EXTRA MIXTA NAL. (MAN);2;611101.02-1;21.45;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333182-10-12-2021;CENTRO PANAMA PJV;182-HORA EXTRA MIXTA NAL. (MAN);2;611101.02-1;21.45;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333182-10-12-2021;INTERIOR PANAMA PJV;182-HORA EXTRA MIXTA NAL. (MAN);2;611101.02-1;24.52;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333182-10-12-2021;CENTRO PANAMA PJV;182-HORA EXTRA MIXTA NAL. (MAN);2;611101.02-1;21.45;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333184-10-12-2021;METRO PANAMA PJV;184-SUSPENSION;1;611101.01-1;0;45.76;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333184-10-12-2021;CENTRO PANAMA PJV;184-SUSPENSION;1;611101.01-1;0;22.88;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;METRO PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;128.65;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;NORTE PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;152.34;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;NORTE PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;248.56;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;NORTE PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;126.53;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;NORTE PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;248.25;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;NORTE PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;180.65;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;ESTE PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;307.68;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;ESTE PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;95.03;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;AFUERA COLON PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;216.07;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;AFUERA COLON PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;156.09;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;CENTRO PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;234.98;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;INTERIOR PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;126.91;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;INTERIOR PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;92.38;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;NUEVO GRUPO PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;122.44;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;NUEVO GRUPO PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;93.15;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;ESTE PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;101.13;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;NUEVO GRUPO PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;92.79;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;CENTRO PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;279.72;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;CENTRO PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;96.01;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;CENTRO PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;30.23;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;METRO PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;152.63;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;METRO PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;184.61;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-10-12-2021;METRO PANAMA PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;149.64;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;METRO PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;16.49;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;NORTE PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;19.52;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;NORTE PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;31.87;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;NORTE PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;16.22;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;NORTE PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;31.83;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;NORTE PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;23.17;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;ESTE PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;39.35;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;ESTE PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;12.18;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;AFUERA COLON PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;27.71;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;AFUERA COLON PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;20.02;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-10-12-2021;CENTRO PANAMA PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;30.12;;;;;
